travel_time,travel_from,car_type,max_capacity,number_of_tickets,hours_daytime,minutes_daytime,days of week,year,minute
390,305.1,11,11,4.0,6,30,5,2018,9
426,305.1,49,49,1.0,7,6,5,2018,9
340,305.1,11,11,1.0,5,40,5,2018,9
1144,279.4,49,49,1.0,19,4,6,2018,9
426,305.1,49,49,3.0,7,6,2,2018,8
360,305.1,11,11,9.0,6,0,2,2018,8
390,305.1,11,11,10.0,6,30,2,2018,8
380,305.1,11,11,7.0,6,20,2,2018,8
370,305.1,11,11,8.0,6,10,2,2018,8
427,305.1,49,49,1.0,7,7,2,2018,8
430,329.8,49,49,1.0,7,10,6,2018,9
426,276.0,49,49,1.0,7,6,6,2018,9
435,370.4,49,49,15.0,7,15,6,2018,9
370,276.0,11,11,1.0,6,10,6,2018,9
420,392.0,49,49,10.0,7,0,6,2018,9
429,329.8,49,49,1.0,7,9,6,2018,9
425,62.0,49,49,3.0,7,5,1,2018,10
433,329.8,49,49,9.0,7,13,1,2018,10
1147,392.0,49,49,18.0,19,7,1,2018,10
425,329.8,49,49,7.0,7,5,1,2018,10
420,392.0,49,49,10.0,7,0,1,2018,10
430,361.8,49,49,10.0,7,10,1,2018,10
433,349.0,49,49,1.0,7,13,1,2018,10
428,349.0,49,49,18.0,7,8,1,2018,10
428,387.7,49,49,16.0,7,8,1,2018,10
433,387.7,49,49,13.0,7,13,1,2018,10
429,361.8,49,49,27.0,7,9,1,2018,10
610,276.0,11,11,2.0,10,10,1,2018,10
426,276.0,49,49,2.0,7,6,1,2018,10
590,276.0,11,11,2.0,9,50,1,2018,10
432,370.4,49,49,18.0,7,12,1,2018,10
580,276.0,11,11,1.0,9,40,1,2018,10
570,276.0,11,11,2.0,9,30,1,2018,10
435,329.8,49,49,2.0,7,15,1,2018,10
560,276.0,11,11,3.0,9,20,1,2018,10
431,361.8,49,49,2.0,7,11,1,2018,10
424,329.8,49,49,14.0,7,4,1,2018,10
530,276.0,11,11,4.0,8,50,1,2018,10
510,276.0,11,11,1.0,8,30,1,2018,10
429,276.0,11,11,1.0,7,9,1,2018,10
500,276.0,11,11,2.0,8,20,1,2018,10
429,329.8,49,49,4.0,7,9,1,2018,10
460,276.0,11,11,1.0,7,40,1,2018,10
430,329.8,49,49,1.0,7,10,1,2018,10
424,361.8,49,49,13.0,7,4,1,2018,10
435,370.4,49,49,18.0,7,15,1,2018,10
350,276.0,11,11,1.0,5,50,1,2018,10
434,62.0,49,49,1.0,7,14,1,2018,10
330,276.0,11,11,1.0,5,30,1,2018,10
460,305.1,11,11,1.0,7,40,6,2018,7
400,305.1,11,11,1.0,6,40,6,2018,7
340,305.1,11,11,8.0,5,40,6,2018,7
426,305.1,49,49,2.0,7,6,6,2018,7
320,305.1,11,11,2.0,5,20,6,2018,7
300,305.1,11,11,1.0,5,0,6,2018,7
425,62.0,49,49,5.0,7,5,4,2018,11
424,361.8,49,49,25.0,7,4,4,2018,11
1147,392.0,49,49,40.0,19,7,4,2018,11
432,370.4,49,49,31.0,7,12,4,2018,11
310,276.0,11,11,1.0,5,10,4,2018,11
429,361.8,49,49,32.0,7,9,4,2018,11
428,349.0,49,49,23.0,7,8,4,2018,11
430,329.8,49,49,2.0,7,10,4,2018,11
435,349.0,49,49,3.0,7,15,4,2018,11
425,329.8,49,49,10.0,7,5,4,2018,11
433,387.7,49,49,18.0,7,13,4,2018,11
435,329.8,49,49,7.0,7,15,4,2018,11
429,329.8,49,49,2.0,7,9,4,2018,11
432,329.8,49,49,3.0,7,12,4,2018,11
426,305.1,49,49,4.0,7,6,4,2018,6
435,370.4,49,49,23.0,7,15,4,2018,11
433,370.4,49,49,1.0,7,13,4,2018,11
426,305.1,49,49,6.0,7,6,1,2018,5
310,305.1,11,11,1.0,5,10,1,2018,5
300,305.1,11,11,11.0,5,0,1,2018,5
665,305.1,11,11,1.0,11,5,1,2018,5
390,305.1,11,11,1.0,6,30,1,2018,5
500,305.1,11,11,3.0,8,20,1,2018,5
360,305.1,11,11,1.0,6,0,1,2018,5
600,305.1,11,11,5.0,10,0,6,2018,4
620,305.1,11,11,10.0,10,20,6,2018,4
610,305.1,11,11,4.0,10,10,6,2018,4
429,305.1,49,49,2.0,7,9,6,2018,4
590,305.1,11,11,3.0,9,50,6,2018,4
630,305.1,11,11,6.0,10,30,6,2018,4
570,305.1,11,11,2.0,9,30,6,2018,4
560,305.1,11,11,4.0,9,20,6,2018,4
540,305.1,11,11,4.0,9,0,6,2018,4
520,305.1,11,11,3.0,8,40,6,2018,4
530,305.1,11,11,5.0,8,50,6,2018,4
490,305.1,11,11,1.0,8,10,6,2018,4
550,305.1,11,11,2.0,9,10,6,2018,4
424,62.0,49,49,1.0,7,4,4,2018,11
450,305.1,11,11,1.0,7,30,6,2018,4
440,305.1,11,11,1.0,7,20,6,2018,4
434,329.8,49,49,3.0,7,14,4,2018,11
360,305.1,11,11,2.0,6,0,3,2018,3
390,305.1,11,11,6.0,6,30,3,2018,3
440,305.1,11,11,11.0,7,20,3,2018,3
400,305.1,11,11,4.0,6,40,3,2018,3
420,305.1,11,11,1.0,7,0,3,2018,3
410,305.1,11,11,11.0,6,50,3,2018,3
434,62.0,49,49,3.0,7,14,4,2018,11
426,276.0,49,49,1.0,7,6,4,2018,11
427,305.1,49,49,24.0,7,7,3,2018,3
420,329.8,49,49,2.0,7,0,4,2018,11
310,305.1,11,11,11.0,5,10,3,2018,3
1147,329.8,49,49,1.0,19,7,4,2018,11
320,305.1,11,11,11.0,5,20,3,2018,3
300,305.1,11,11,11.0,5,0,3,2018,3
330,305.1,11,11,11.0,5,30,3,2018,3
428,370.4,49,49,2.0,7,8,4,2018,11
428,387.7,49,49,14.0,7,8,4,2018,11
420,370.4,49,49,1.0,7,0,4,2018,11
428,329.8,49,49,8.0,7,8,4,2018,11
433,329.8,49,49,2.0,7,13,4,2018,11
420,392.0,49,49,12.0,7,0,4,2018,11
390,276.0,11,11,1.0,6,30,4,2018,11
370,276.0,11,11,1.0,6,10,4,2018,11
424,329.8,49,49,3.0,7,4,4,2018,11
360,276.0,11,11,1.0,6,0,4,2018,11
431,361.8,49,49,1.0,7,11,4,2018,11
350,305.1,11,11,11.0,5,50,3,2018,3
340,305.1,11,11,11.0,5,40,3,2018,3
426,305.1,49,49,1.0,7,6,3,2018,3
1143,279.4,49,49,1.0,19,3,6,2018,12
425,62.0,49,49,3.0,7,5,6,2018,12
424,62.0,49,49,1.0,7,4,6,2018,12
1147,392.0,49,49,43.0,19,7,6,2018,12
428,329.8,49,49,4.0,7,8,6,2018,12
432,370.4,49,49,37.0,7,12,6,2018,12
429,361.8,49,49,32.0,7,9,6,2018,12
435,349.0,49,49,9.0,7,15,6,2018,12
425,329.8,49,49,12.0,7,5,6,2018,12
424,329.8,49,49,10.0,7,4,6,2018,12
430,361.8,49,49,7.0,7,10,6,2018,12
428,349.0,49,49,18.0,7,8,6,2018,12
426,276.0,49,49,9.0,7,6,6,2018,12
434,329.8,49,49,2.0,7,14,6,2018,12
435,370.4,49,49,14.0,7,15,6,2018,12
433,387.7,49,49,11.0,7,13,6,2018,12
429,329.8,49,49,4.0,7,9,6,2018,12
426,305.1,49,49,1.0,7,6,3,2018,2
320,305.1,11,11,1.0,5,20,3,2018,2
435,329.8,49,49,2.0,7,15,6,2018,12
370,305.1,11,11,3.0,6,10,0,2018,1
360,305.1,11,11,1.0,6,0,0,2018,1
300,305.1,11,11,2.0,5,0,0,2018,1
330,305.1,11,11,2.0,5,30,0,2018,1
1143,305.1,49,49,4.0,19,3,0,2018,1
430,329.8,49,49,1.0,7,10,6,2018,12
300,305.1,11,11,2.0,5,0,6,2017,12
450,305.1,11,11,1.0,7,30,6,2017,12
480,305.1,11,11,1.0,8,0,6,2017,12
550,279.4,11,11,1.0,9,10,6,2018,12
300,305.1,11,11,2.0,5,0,5,2017,12
426,305.1,49,49,3.0,7,6,5,2017,12
427,305.1,49,49,1.0,7,7,5,2017,12
350,305.1,11,11,1.0,5,50,5,2017,12
652,305.1,11,11,1.0,10,52,5,2017,12
425,305.1,49,49,1.0,7,5,4,2017,12
426,305.1,49,49,9.0,7,6,4,2017,12
427,305.1,49,49,4.0,7,7,4,2017,12
435,305.1,49,49,8.0,7,15,4,2017,12
664,305.1,11,11,7.0,11,4,4,2017,12
663,305.1,11,11,11.0,11,3,4,2017,12
662,305.1,11,11,11.0,11,2,4,2017,12
658,305.1,11,11,11.0,10,58,4,2017,12
661,305.1,11,11,11.0,11,1,4,2017,12
656,305.1,11,11,8.0,10,56,4,2017,12
657,305.1,11,11,5.0,10,57,4,2017,12
655,305.1,11,11,10.0,10,55,4,2017,12
654,305.1,11,11,10.0,10,54,4,2017,12
650,305.1,11,11,9.0,10,50,4,2017,12
652,305.1,11,11,8.0,10,52,4,2017,12
653,305.1,11,11,11.0,10,53,4,2017,12
600,305.1,11,11,3.0,10,0,4,2017,12
630,305.1,11,11,3.0,10,30,4,2017,12
428,387.7,49,49,16.0,7,8,6,2018,12
570,305.1,11,11,1.0,9,30,4,2017,12
651,305.1,11,11,11.0,10,51,4,2017,12
429,276.0,11,11,1.0,7,9,6,2018,12
640,305.1,11,11,11.0,10,40,4,2017,12
434,62.0,49,49,1.0,7,14,6,2018,12
424,361.8,49,49,24.0,7,4,6,2018,12
400,276.0,11,11,1.0,6,40,6,2018,12
390,276.0,11,11,1.0,6,30,6,2018,12
420,392.0,49,49,4.0,7,0,6,2018,12
370,276.0,11,11,1.0,6,10,6,2018,12
330,276.0,11,11,3.0,5,30,6,2018,12
428,370.4,49,49,1.0,7,8,6,2018,12
620,305.1,11,11,3.0,10,20,4,2017,12
360,305.1,11,11,1.0,6,0,4,2017,12
300,305.1,11,11,1.0,5,0,4,2017,12
390,305.1,11,11,1.0,6,30,3,2017,12
426,305.1,49,49,3.0,7,6,3,2017,12
425,305.1,49,49,1.0,7,5,3,2017,12
659,305.1,11,11,11.0,10,59,3,2017,12
655,305.1,11,11,5.0,10,55,3,2017,12
657,305.1,11,11,5.0,10,57,3,2017,12
658,305.1,11,11,1.0,10,58,3,2017,12
656,305.1,11,11,8.0,10,56,3,2017,12
424,62.0,49,49,1.0,7,4,1,2018,2
425,62.0,49,49,5.0,7,5,1,2018,2
1147,392.0,49,49,43.0,19,7,1,2018,2
424,329.8,49,49,13.0,7,4,1,2018,2
428,349.0,49,49,21.0,7,8,1,2018,2
430,361.8,49,49,9.0,7,10,1,2018,2
429,361.8,49,49,21.0,7,9,1,2018,2
432,370.4,49,49,47.0,7,12,1,2018,2
425,329.8,49,49,10.0,7,5,1,2018,2
654,305.1,11,11,10.0,10,54,3,2017,12
433,387.7,49,49,17.0,7,13,1,2018,2
650,305.1,11,11,7.0,10,50,3,2017,12
653,305.1,11,11,4.0,10,53,3,2017,12
651,305.1,11,11,2.0,10,51,3,2017,12
640,305.1,11,11,10.0,10,40,3,2017,12
428,387.7,49,49,15.0,7,8,1,2018,2
570,305.1,11,11,7.0,9,30,3,2017,12
630,305.1,11,11,9.0,10,30,3,2017,12
560,305.1,11,11,10.0,9,20,3,2017,12
620,305.1,11,11,11.0,10,20,3,2017,12
610,305.1,11,11,11.0,10,10,3,2017,12
600,305.1,11,11,5.0,10,0,3,2017,12
590,305.1,11,11,2.0,9,50,3,2017,12
580,305.1,11,11,5.0,9,40,3,2017,12
500,305.1,11,11,4.0,8,20,3,2017,12
429,329.8,49,49,1.0,7,9,1,2018,2
550,305.1,11,11,3.0,9,10,3,2017,12
530,305.1,11,11,5.0,8,50,3,2017,12
520,305.1,11,11,3.0,8,40,3,2017,12
1146,305.1,49,49,16.0,19,6,3,2017,12
1145,305.1,49,49,10.0,19,5,3,2017,12
300,305.1,11,11,1.0,5,0,3,2017,12
426,305.1,49,49,10.0,7,6,2,2017,12
654,305.1,11,11,1.0,10,54,2,2017,12
424,305.1,49,49,1.0,7,4,2,2017,12
310,305.1,11,11,1.0,5,10,2,2017,12
340,305.1,11,11,1.0,5,40,2,2017,12
300,305.1,11,11,2.0,5,0,2,2017,12
550,305.1,11,11,1.0,9,10,1,2017,12
610,305.1,11,11,1.0,10,10,1,2017,12
490,305.1,11,11,1.0,8,10,1,2017,12
440,305.1,11,11,1.0,7,20,0,2017,12
429,305.1,11,11,1.0,7,9,0,2017,12
390,305.1,11,11,3.0,6,30,0,2017,12
480,305.1,11,11,2.0,8,0,0,2017,12
300,305.1,11,11,1.0,5,0,0,2017,12
590,305.1,11,11,1.0,9,50,6,2017,12
580,305.1,11,11,1.0,9,40,6,2017,12
570,305.1,11,11,3.0,9,30,6,2017,12
530,305.1,11,11,1.0,8,50,6,2017,12
500,305.1,11,11,1.0,8,20,6,2017,12
1145,305.1,49,49,1.0,19,5,6,2017,12
1146,305.1,49,49,2.0,19,6,6,2017,12
426,305.1,49,49,4.0,7,6,6,2017,12
470,305.1,11,11,7.0,7,50,6,2017,12
350,305.1,11,11,1.0,5,50,6,2017,12
340,305.1,11,11,2.0,5,40,6,2017,12
300,305.1,11,11,2.0,5,0,6,2017,12
430,305.1,49,49,2.0,7,10,5,2017,12
434,305.1,49,49,21.0,7,14,5,2017,12
426,305.1,49,49,17.0,7,6,5,2017,12
426,276.0,49,49,3.0,7,6,1,2018,2
435,329.8,49,49,1.0,7,15,1,2018,2
570,305.1,11,11,3.0,9,30,5,2017,12
435,349.0,49,49,1.0,7,15,1,2018,2
320,305.1,11,11,2.0,5,20,5,2017,12
400,305.1,11,11,1.0,6,40,5,2017,12
340,305.1,11,11,1.0,5,40,5,2017,12
300,305.1,11,11,1.0,5,0,5,2017,12
424,361.8,49,49,23.0,7,4,1,2018,2
435,370.4,49,49,16.0,7,15,1,2018,2
420,392.0,49,49,5.0,7,0,1,2018,2
320,276.0,11,11,1.0,5,20,1,2018,2
431,329.8,49,49,1.0,7,11,1,2018,2
434,305.1,49,49,1.0,7,14,4,2017,12
426,305.1,49,49,3.0,7,6,4,2017,12
610,305.1,11,11,8.0,10,10,4,2017,12
620,305.1,11,11,4.0,10,20,4,2017,12
600,305.1,11,11,8.0,10,0,4,2017,12
590,305.1,11,11,10.0,9,50,4,2017,12
580,305.1,11,11,11.0,9,40,4,2017,12
570,305.1,11,11,11.0,9,30,4,2017,12
560,305.1,11,11,11.0,9,20,4,2017,12
520,305.1,11,11,11.0,8,40,4,2017,12
431,62.0,49,49,1.0,7,11,2,2018,2
1147,392.0,49,49,25.0,19,7,2,2018,2
550,305.1,11,11,11.0,9,10,4,2017,12
432,370.4,49,49,38.0,7,12,2,2018,2
429,361.8,49,49,32.0,7,9,2,2018,2
434,329.8,49,49,1.0,7,14,2,2018,2
428,349.0,49,49,19.0,7,8,2,2018,2
426,279.4,49,49,2.0,7,6,2,2018,2
429,329.8,49,49,6.0,7,9,2,2018,2
540,305.1,11,11,11.0,9,0,4,2017,12
435,349.0,49,49,1.0,7,15,2,2018,2
433,387.7,49,49,4.0,7,13,2,2018,2
530,305.1,11,11,9.0,8,50,4,2017,12
460,305.1,11,11,11.0,7,40,4,2017,12
434,62.0,49,49,2.0,7,14,2,2018,2
425,62.0,49,49,2.0,7,5,2,2018,2
427,279.4,49,49,2.0,7,7,2,2018,2
620,279.4,11,11,1.0,10,20,2,2018,2
510,305.1,11,11,11.0,8,30,4,2017,12
500,305.1,11,11,11.0,8,20,4,2017,12
425,329.8,49,49,8.0,7,5,2,2018,2
490,305.1,11,11,10.0,8,10,4,2017,12
480,305.1,11,11,11.0,8,0,4,2017,12
470,305.1,11,11,11.0,7,50,4,2017,12
424,361.8,49,49,16.0,7,4,2,2018,2
1145,305.1,49,49,8.0,19,5,4,2017,12
450,305.1,11,11,11.0,7,30,4,2017,12
510,279.4,11,11,1.0,8,30,2,2018,2
440,305.1,11,11,11.0,7,20,4,2017,12
429,305.1,11,11,11.0,7,9,4,2017,12
1144,305.1,49,49,8.0,19,4,4,2017,12
420,305.1,11,11,9.0,7,0,4,2017,12
1143,305.1,49,49,2.0,19,3,4,2017,12
427,305.1,49,49,18.0,7,7,4,2017,12
400,305.1,11,11,11.0,6,40,4,2017,12
410,305.1,11,11,11.0,6,50,4,2017,12
390,305.1,11,11,11.0,6,30,4,2017,12
380,305.1,11,11,8.0,6,20,4,2017,12
428,387.7,49,49,4.0,7,8,2,2018,2
370,305.1,11,11,2.0,6,10,4,2017,12
360,305.1,11,11,1.0,6,0,4,2017,12
320,305.1,11,11,1.0,5,20,4,2017,12
300,305.1,11,11,1.0,5,0,4,2017,12
424,329.8,49,49,13.0,7,4,2,2018,2
435,370.4,49,49,10.0,7,15,2,2018,2
420,392.0,49,49,9.0,7,0,2,2018,2
427,305.1,49,49,18.0,7,7,3,2017,12
650,305.1,11,11,5.0,10,50,3,2017,12
1144,305.1,49,49,9.0,19,4,3,2017,12
640,305.1,11,11,5.0,10,40,3,2017,12
426,305.1,49,49,32.0,7,6,3,2017,12
630,305.1,11,11,6.0,10,30,3,2017,12
1143,305.1,49,49,38.0,19,3,3,2017,12
620,305.1,11,11,9.0,10,20,3,2017,12
610,305.1,11,11,10.0,10,10,3,2017,12
1147,392.0,49,49,36.0,19,7,3,2018,2
424,361.8,49,49,20.0,7,4,3,2018,2
429,361.8,49,49,17.0,7,9,3,2018,2
428,349.0,49,49,15.0,7,8,3,2018,2
432,370.4,49,49,36.0,7,12,3,2018,2
428,370.4,49,49,1.0,7,8,3,2018,2
435,349.0,49,49,4.0,7,15,3,2018,2
425,62.0,49,49,4.0,7,5,3,2018,2
434,329.8,49,49,2.0,7,14,3,2018,2
1147,349.0,49,49,1.0,19,7,3,2018,2
433,387.7,49,49,8.0,7,13,3,2018,2
600,305.1,11,11,11.0,10,0,3,2017,12
430,305.1,49,49,8.0,7,10,3,2017,12
590,305.1,11,11,11.0,9,50,3,2017,12
540,279.4,11,11,1.0,9,0,3,2018,2
422,305.1,49,49,1.0,7,2,3,2017,12
580,305.1,11,11,11.0,9,40,3,2017,12
540,305.1,11,11,7.0,9,0,3,2017,12
570,305.1,11,11,11.0,9,30,3,2017,12
560,305.1,11,11,11.0,9,20,3,2017,12
429,329.8,49,49,1.0,7,9,3,2018,2
530,305.1,11,11,3.0,8,50,3,2017,12
300,279.4,11,11,1.0,5,0,3,2018,2
550,305.1,11,11,11.0,9,10,3,2017,12
428,387.7,49,49,11.0,7,8,3,2018,2
520,305.1,11,11,9.0,8,40,3,2017,12
510,305.1,11,11,11.0,8,30,3,2017,12
428,305.1,49,49,2.0,7,8,3,2017,12
500,305.1,11,11,11.0,8,20,3,2017,12
490,305.1,11,11,11.0,8,10,3,2017,12
480,305.1,11,11,11.0,8,0,3,2017,12
470,305.1,11,11,11.0,7,50,3,2017,12
380,276.0,11,11,3.0,6,20,3,2018,2
426,276.0,49,49,3.0,7,6,3,2018,2
460,305.1,11,11,11.0,7,40,3,2017,12
400,276.0,11,11,2.0,6,40,3,2018,2
425,329.8,49,49,8.0,7,5,3,2018,2
370,276.0,11,11,1.0,6,10,3,2018,2
420,392.0,49,49,7.0,7,0,3,2018,2
435,370.4,49,49,13.0,7,15,3,2018,2
360,276.0,11,11,2.0,6,0,3,2018,2
440,305.1,11,11,11.0,7,20,3,2017,12
450,305.1,11,11,11.0,7,30,3,2017,12
420,349.0,49,49,2.0,7,0,3,2018,2
429,305.1,11,11,8.0,7,9,3,2017,12
420,305.1,11,11,11.0,7,0,3,2017,12
424,329.8,49,49,11.0,7,4,4,2018,2
1147,392.0,49,49,40.0,19,7,4,2018,2
434,329.8,49,49,13.0,7,14,4,2018,2
429,361.8,49,49,31.0,7,9,4,2018,2
435,370.4,49,49,10.0,7,15,4,2018,2
430,361.8,49,49,8.0,7,10,4,2018,2
435,349.0,49,49,4.0,7,15,4,2018,2
428,370.4,49,49,15.0,7,8,4,2018,2
432,370.4,49,49,30.0,7,12,4,2018,2
300,276.0,11,11,5.0,5,0,4,2018,2
350,305.1,11,11,1.0,5,50,3,2017,12
410,305.1,11,11,11.0,6,50,3,2017,12
370,305.1,11,11,11.0,6,10,3,2017,12
426,276.0,49,49,2.0,7,6,4,2018,2
400,305.1,11,11,10.0,6,40,3,2017,12
390,305.1,11,11,11.0,6,30,3,2017,12
360,305.1,11,11,11.0,6,0,3,2017,12
380,305.1,11,11,11.0,6,20,3,2017,12
428,349.0,49,49,25.0,7,8,4,2018,2
655,279.4,11,11,2.0,10,55,4,2018,2
330,305.1,11,11,6.0,5,30,3,2017,12
320,305.1,11,11,1.0,5,20,3,2017,12
340,305.1,11,11,1.0,5,40,3,2017,12
300,305.1,11,11,1.0,5,0,3,2017,12
310,305.1,11,11,2.0,5,10,3,2017,12
422,305.1,49,49,15.0,7,2,2,2017,12
426,305.1,49,49,14.0,7,6,2,2017,12
434,305.1,49,49,7.0,7,14,2,2017,12
650,305.1,11,11,3.0,10,50,2,2017,12
433,387.7,49,49,5.0,7,13,4,2018,2
630,305.1,11,11,7.0,10,30,2,2017,12
1143,305.1,49,49,12.0,19,3,2,2017,12
620,305.1,11,11,11.0,10,20,2,2017,12
570,279.4,11,11,2.0,9,30,4,2018,2
600,305.1,11,11,12.0,10,0,2,2017,12
610,305.1,11,11,11.0,10,10,2,2017,12
428,387.7,49,49,11.0,7,8,4,2018,2
425,329.8,49,49,8.0,7,5,4,2018,2
590,305.1,11,11,9.0,9,50,2,2017,12
580,305.1,11,11,10.0,9,40,2,2017,12
570,305.1,11,11,11.0,9,30,2,2017,12
470,305.1,11,11,1.0,7,50,2,2017,12
560,305.1,11,11,9.0,9,20,2,2017,12
480,305.1,11,11,10.0,8,0,2,2017,12
550,305.1,11,11,10.0,9,10,2,2017,12
540,305.1,11,11,11.0,9,0,2,2017,12
530,305.1,11,11,11.0,8,50,2,2017,12
520,305.1,11,11,11.0,8,40,2,2017,12
510,305.1,11,11,11.0,8,30,2,2017,12
500,305.1,11,11,11.0,8,20,2,2017,12
425,62.0,49,49,2.0,7,5,4,2018,2
490,305.1,11,11,11.0,8,10,2,2017,12
424,361.8,49,49,21.0,7,4,4,2018,2
390,276.0,11,11,1.0,6,30,4,2018,2
420,392.0,49,49,1.0,7,0,4,2018,2
431,361.8,49,49,1.0,7,11,4,2018,2
340,276.0,11,11,1.0,5,40,4,2018,2
460,305.1,11,11,4.0,7,40,2,2017,12
450,305.1,11,11,11.0,7,30,2,2017,12
1145,305.1,49,49,10.0,19,5,2,2017,12
1146,305.1,49,49,9.0,19,6,2,2017,12
424,329.8,49,49,19.0,7,4,5,2018,2
420,329.8,49,49,14.0,7,0,5,2018,2
1147,392.0,49,49,31.0,19,7,5,2018,2
425,62.0,49,49,3.0,7,5,5,2018,2
431,361.8,49,49,2.0,7,11,5,2018,2
440,305.1,11,11,6.0,7,20,2,2017,12
428,370.4,49,49,19.0,7,8,5,2018,2
432,370.4,49,49,27.0,7,12,5,2018,2
428,349.0,49,49,8.0,7,8,5,2018,2
426,279.4,49,49,5.0,7,6,5,2018,2
429,361.8,49,49,33.0,7,9,5,2018,2
429,329.8,49,49,1.0,7,9,5,2018,2
435,329.8,49,49,7.0,7,15,5,2018,2
433,387.7,49,49,15.0,7,13,5,2018,2
426,276.0,49,49,2.0,7,6,5,2018,2
630,276.0,11,11,2.0,10,30,5,2018,2
435,370.4,49,49,2.0,7,15,5,2018,2
600,276.0,11,11,1.0,10,0,5,2018,2
590,276.0,11,11,1.0,9,50,5,2018,2
540,276.0,11,11,1.0,9,0,5,2018,2
520,276.0,11,11,1.0,8,40,5,2018,2
500,276.0,11,11,1.0,8,20,5,2018,2
490,276.0,11,11,1.0,8,10,5,2018,2
470,276.0,11,11,3.0,7,50,5,2018,2
428,387.7,49,49,16.0,7,8,5,2018,2
424,361.8,49,49,11.0,7,4,5,2018,2
420,392.0,49,49,6.0,7,0,5,2018,2
370,276.0,11,11,1.0,6,10,5,2018,2
425,329.8,49,49,1.0,7,5,5,2018,2
424,62.0,49,49,1.0,7,4,5,2018,2
429,305.1,11,11,6.0,7,9,2,2017,12
430,329.8,49,49,2.0,7,10,6,2018,2
429,361.8,49,49,31.0,7,9,6,2018,2
432,370.4,49,49,31.0,7,12,6,2018,2
428,349.0,49,49,9.0,7,8,6,2018,2
420,305.1,11,11,11.0,7,0,2,2017,12
424,361.8,49,49,16.0,7,4,6,2018,2
435,370.4,49,49,21.0,7,15,6,2018,2
428,370.4,49,49,17.0,7,8,6,2018,2
428,387.7,49,49,18.0,7,8,6,2018,2
1144,305.1,49,49,7.0,19,4,2,2017,12
410,305.1,11,11,6.0,6,50,2,2017,12
1147,392.0,49,49,7.0,19,7,6,2018,2
433,387.7,49,49,10.0,7,13,6,2018,2
400,305.1,11,11,11.0,6,40,2,2017,12
390,305.1,11,11,10.0,6,30,2,2017,12
427,305.1,49,49,5.0,7,7,2,2017,12
380,305.1,11,11,4.0,6,20,2,2017,12
370,305.1,11,11,1.0,6,10,2,2017,12
360,305.1,11,11,2.0,6,0,2,2017,12
425,329.8,49,49,9.0,7,5,6,2018,2
300,305.1,11,11,6.0,5,0,2,2017,12
320,305.1,11,11,10.0,5,20,2,2017,12
310,305.1,11,11,7.0,5,10,2,2017,12
426,305.1,49,49,27.0,7,6,1,2017,12
640,305.1,11,11,1.0,10,40,1,2017,12
390,305.1,11,11,10.0,6,30,1,2017,12
620,305.1,11,11,10.0,10,20,1,2017,12
1144,305.1,49,49,15.0,19,4,1,2017,12
610,305.1,11,11,11.0,10,10,1,2017,12
600,305.1,11,11,11.0,10,0,1,2017,12
426,276.0,49,49,7.0,7,6,6,2018,2
430,305.1,49,49,3.0,7,10,1,2017,12
428,329.8,49,49,1.0,7,8,6,2018,2
434,305.1,49,49,5.0,7,14,1,2017,12
590,305.1,11,11,11.0,9,50,1,2017,12
580,305.1,11,11,11.0,9,40,1,2017,12
570,305.1,11,11,11.0,9,30,1,2017,12
560,305.1,11,11,7.0,9,20,1,2017,12
550,305.1,11,11,6.0,9,10,1,2017,12
427,305.1,49,49,11.0,7,7,1,2017,12
540,305.1,11,11,9.0,9,0,1,2017,12
530,305.1,11,11,11.0,8,50,1,2017,12
520,305.1,11,11,11.0,8,40,1,2017,12
510,305.1,11,11,11.0,8,30,1,2017,12
500,305.1,11,11,11.0,8,20,1,2017,12
490,305.1,11,11,11.0,8,10,1,2017,12
480,305.1,11,11,11.0,8,0,1,2017,12
470,305.1,11,11,11.0,7,50,1,2017,12
1145,305.1,49,49,18.0,19,5,1,2017,12
410,276.0,11,11,1.0,6,50,6,2018,2
425,62.0,49,49,1.0,7,5,6,2018,2
434,329.8,49,49,1.0,7,14,6,2018,2
431,361.8,49,49,4.0,7,11,6,2018,2
424,329.8,49,49,11.0,7,4,6,2018,2
420,392.0,49,49,9.0,7,0,6,2018,2
380,276.0,11,11,2.0,6,20,6,2018,2
430,361.8,49,49,2.0,7,10,6,2018,2
429,329.8,49,49,3.0,7,9,6,2018,2
460,305.1,11,11,11.0,7,40,1,2017,12
425,329.8,49,49,17.0,7,5,0,2018,2
425,62.0,49,49,5.0,7,5,0,2018,2
435,329.8,49,49,4.0,7,15,0,2018,2
1147,392.0,49,49,49.0,19,7,0,2018,2
428,387.7,49,49,9.0,7,8,0,2018,2
428,370.4,49,49,22.0,7,8,0,2018,2
428,349.0,49,49,16.0,7,8,0,2018,2
430,361.8,49,49,4.0,7,10,0,2018,2
429,361.8,49,49,31.0,7,9,0,2018,2
432,370.4,49,49,36.0,7,12,0,2018,2
424,329.8,49,49,10.0,7,4,0,2018,2
433,329.8,49,49,1.0,7,13,0,2018,2
429,329.8,49,49,4.0,7,9,0,2018,2
431,361.8,49,49,3.0,7,11,0,2018,2
450,305.1,11,11,11.0,7,30,1,2017,12
1143,305.1,49,49,23.0,19,3,1,2017,12
440,305.1,11,11,12.0,7,20,1,2017,12
429,305.1,11,11,11.0,7,9,1,2017,12
